"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1153","TC0400009458.hg.1","CDKN2AIP","55602","CDKN2A interacting protein",-0.888601641859316,7.87452259119912,-4.69264359851881,0.000207801135371459,0.00520289112994918,0.54144855128533
"1154","TC0400009519.hg.1","SNX25","83891","sorting nexin 25",-0.0547660102944807,4.32459540060613,-0.171557802518204,0.865804511079393,0.959749714697705,-6.78749937300067
"1155","TC0400009543.hg.1","TLR3","7098","toll like receptor 3",0.0940983819201868,5.06399944296442,0.234088370591666,0.817703645998481,0.941132175141238,-6.77426838620538
"1156","TC0400009695.hg.1","SLC49A3","84179","solute carrier family 49 member 3",-0.0916926862073293,7.2952272092315,-0.527004307022569,0.604979227619945,0.845355556135592,-6.6588278647657
"1157","TC0400009978.hg.1","ACOX3","8310","acyl-CoA oxidase 3, pristanoyl",0.838268968926718,7.4251506395704,4.16009902908543,0.00065183674834308,0.0118870386548234,-0.589416538742835
"1158","TC0400010024.hg.1","SLC2A9","56606","solute carrier family 2 member 9",-0.120360606768745,6.19012080239475,-0.500416643660701,0.623178214737325,0.853739530834849,-6.67289191011052
"1159","TC0400010058.hg.1","HS3ST1","9957","heparan sulfate-glucosamine 3-sulfotransferase 1",-0.657811388322423,6.75275348543799,-3.31017239358388,0.00412425205964601,0.0389868072250619,-2.39336633145966
"1160","TC0400010085.hg.1","BOD1L1","259282","biorientation of chromosomes in cell division 1 like 1",0.0295037506028502,7.9072031744843,0.182016451388831,0.85771592871978,0.956154928671821,-6.78556923988308
"1161","TC0400010251.hg.1","DHX15","1665","DEAH-box helicase 15",0.150517978688741,8.76551347565091,0.734544986054565,0.472597258614985,0.761151078548196,-6.52515532945806
"1162","TC0400010258.hg.1","LGI2","55203","leucine rich repeat LGI family member 2",0.116150031107112,4.95675580218346,0.245589319926547,0.808931474379599,0.936274510076538,-6.77139338014161
"1163","TC0400010282.hg.1","SEL1L3","23231","SEL1L family member 3",-0.277608841692477,6.76940309983017,-0.879855971304096,0.391168146183259,0.700298045470378,-6.40708612018797
"1164","TC0400010449.hg.1","TLR10","81793","toll like receptor 10",0.464857993813167,5.01513704511569,1.1954225391266,0.248281716942209,0.542676591155502,-6.08562597820007
"1165","TC0400010453.hg.1","TMEM156","80008","transmembrane protein 156",-0.754167262530563,2.6535022958233,-3.02813008742054,0.00756529815302607,0.0591933463594877,-2.97730413560177
"1166","TC0400010519.hg.1","APBB2","323","amyloid beta precursor protein binding family B member 2",0.00226915921058124,3.81683940576047,0.00365044534188566,0.997129736807242,0.999598054610744,-6.80286964842941
"1167","TC0400010539.hg.1","PHOX2B","8929","paired like homeobox 2B",0.399882752925258,4.70098327356817,1.66254812159831,0.114672287262309,0.340270361690593,-5.46460839869838
"1168","TC0400010558.hg.1","ATP8A1","10396","ATPase phospholipid transporting 8A1",0.199994799383723,4.33943053817521,0.575277655967311,0.572616680732952,0.827173629030226,-6.6314965161377
"1169","TC0400010612.hg.1","NFXL1","152518","nuclear transcription factor, X-box binding like 1",-0.500381303593878,3.19274674131115,-1.64747967892247,0.117760616115304,0.345353285794778,-5.48703704132687
"1170","TC0400010614.hg.1","CNGA1","1259","cyclic nucleotide gated channel alpha 1",-0.0828318463917914,3.23087652271403,-0.282369340763101,0.781058806748398,0.925573891792462,-6.76128114129146
"1171","TC0400010615.hg.1","TXK","7294","TXK tyrosine kinase",0.130255498875274,4.76749386750004,0.466981872364355,0.646423849256004,0.866133303322458,-6.68957372999246
"1172","TC0400010688.hg.1","USP46","64854","ubiquitin specific peptidase 46",-0.502756876722369,6.2104013805042,-2.5431854224719,0.0209676242670114,0.115210006648632,-3.94161637597956
"1173","TC0400010699.hg.1","SCFD2","152579","sec1 family domain containing 2",-0.331948957691585,6.31530945359884,-1.424347386536,0.17238871461337,0.440392021120055,-5.8012063239042
"1174","TC0400010768.hg.1","AASDH","132949","aminoadipate-semialdehyde dehydrogenase",-0.548215727446463,5.09864089584444,-2.52293758911407,0.0218588629949703,0.118699007494376,-3.98041516540067
"1175","TC0400010770.hg.1","PPAT","5471","phosphoribosyl pyrophosphate amidotransferase",-0.5082450398094,6.26847522526452,-1.97311633149143,0.0649159982660989,0.2365782092593,-4.97162889090417
"1176","TC0400010785.hg.1","IGFBP7","3490","insulin like growth factor binding protein 7",0.0244130943731946,9.05962092697177,0.0987901944906093,0.922456832827981,0.975529691703015,-6.79777463947136
"1177","TC0400010884.hg.1","CENPC","1060","centromere protein C",-0.127955261774254,6.27854328496294,-0.488889339597022,0.631148152736126,0.856659306307738,-6.67876993939533
"1178","TC0400011014.hg.1","CXCL5","6374","C-X-C motif chemokine ligand 5",2.64959602510934,7.78749999329109,9.41178114341946,3.63546895775059e-08,9.65467727933154e-06,9.10871507885646
"1179","TC0400011015.hg.1","CXCL3","2921","C-X-C motif chemokine ligand 3",1.86523401226772,9.25529540609004,8.7632976752797,1.00767607396723e-07,2.02937198896357e-05,8.11206536450999
"1180","TC0400011018.hg.1","CXCL2","2920","C-X-C motif chemokine ligand 2",1.44764368912133,9.51930098621275,6.00313850623203,1.40648462777998e-05,0.000794492292180104,3.22061742886178
"1181","TC0400011040.hg.1","RCHY1","25898","ring finger and CHY zinc finger domain containing 1",-0.654261390311325,5.62091483206964,-3.38900786162918,0.0034773000671729,0.0347880214063604,-2.22810868780086
"1182","TC0400011052.hg.1","CXCL9","4283","C-X-C motif chemokine ligand 9",0.50263492333849,5.77318967002166,1.04283283638619,0.311584776274358,0.619159452467964,-6.25180627823003
"1183","TC0400011053.hg.1","CXCL10","3627","C-X-C motif chemokine ligand 10",3.2002962863172,9.11391962267024,6.08713565805487,1.19211406549318e-05,0.000717126279397974,3.38531733234573
"1184","TC0400011054.hg.1","CXCL11","6373","C-X-C motif chemokine ligand 11",4.39952821997928,6.05289658680834,7.427183950381,9.69741633569869e-07,0.000112296081167391,5.87918504778268
"1185","TC0400011057.hg.1","SCARB2","950","scavenger receptor class B member 2",0.0588601681120124,8.90079431716373,0.318189884657866,0.754204500147036,0.916478769877719,-6.75009195757047
"1186","TC0400011144.hg.1","ANTXR2","118429","ANTXR cell adhesion molecule 2",0.990274858851024,9.46795832113967,5.01920801053051,0.000104304057475355,0.00311700899500545,1.22593527047319
"1187","TC0400011180.hg.1","SCD5","79966","stearoyl-CoA desaturase 5",0.0725234860800663,3.30733599497344,0.286691792836065,0.777802388484573,0.925573891792462,-6.76000104167298
"1188","TC0400011192.hg.1","PLAC8","51316","placenta associated 8",0.323002453327836,8.23069609830604,0.937268570501543,0.361705874552149,0.671762323219278,-6.3550834581974
"1189","TC0400011202.hg.1","COQ2","27235","coenzyme Q2, polyprenyltransferase",-0.010509484668626,8.50346143840257,-0.0702001672595438,0.944851007709828,0.984381468606065,-6.80030000266673
"1190","TC0400011220.hg.1","WDFY3","23001","WD repeat and FYVE domain containing 3",0.114966263343051,7.45348315150566,0.437853195967724,0.66698811244851,0.875264016544523,-6.7031905845592
"1191","TC0400011283.hg.1","PPM1K","152926","protein phosphatase, Mg2+/Mn2+ dependent 1K",2.01298192318735,6.34636546597133,7.32322316219236,1.16790512026305e-06,0.000128803250406153,5.69489559592813
"1192","TC0400011299.hg.1","FAM13A","10144","family with sequence similarity 13 member A",-0.161743572152075,5.81716069186625,-0.502208065443437,0.62194390552334,0.853243535298284,-6.67196648369537
"1193","TC0400011348.hg.1","HPGDS","27306","hematopoietic prostaglandin D synthase",0.154644190621053,5.38159087510578,0.22847402325533,0.821995039077339,0.942912585687527,-6.77562210787611
"1194","TC0400011402.hg.1","ADH5","128","alcohol dehydrogenase 5 (class III), chi polypeptide",-0.192080546590863,6.87828589056396,-0.963923835433842,0.348555178406429,0.657062662077853,-6.32993337127747
"1195","TC0400011429.hg.1","DDIT4L","115265","DNA damage inducible transcript 4 like",-0.198744021217387,4.40644620668587,-0.636986732918892,0.532592329450513,0.799665371155519,-6.59321498053082
"1196","TC0400011473.hg.1","SLC9B1","150159","solute carrier family 9 member B1",0.613290279330249,4.12851749406297,2.73895060105071,0.0139598278812824,0.0891888589601378,-3.55983824521388
"1197","TC0400011477.hg.1","CENPE","1062","centromere protein E",-0.490829129976818,5.41518375106232,-2.74749777410024,0.0137118341840644,0.0883354880953913,-3.54291476751
"1198","TC0400011524.hg.1","TBCK","93627","TBC1 domain containing kinase",-0.291418540407907,6.75107342074243,-1.10983370040902,0.282476253210252,0.58956602071465,-6.18124477792958
"1199","TC0400011578.hg.1","CASP6","839","caspase 6",-0.323697043961571,5.23148567533506,-1.41022579020005,0.176452540820197,0.446962030288721,-5.81990575819809
"1200","TC0400011579.hg.1","PLA2G12A","81579","phospholipase A2 group XIIA",-0.057966937173874,4.56305349173073,-0.221353928841614,0.827445712067356,0.945640796502284,-6.77729191571068
"1201","TC0400011580.hg.1","CFI","3426","complement factor I",0.32415279186301,4.97509222587664,0.901844007612991,0.379701309703062,0.691985394796452,-6.38752221194962
"1202","TC0400011616.hg.1","TIFA","92610","TRAF interacting protein with forkhead associated domain",0.66003820300969,7.39808446305081,2.5769835433061,0.0195562807500643,0.109401802456881,-3.8765499389022
"1203","TC0400011685.hg.1","PRSS12","8492","serine protease 12",0.400130658060047,3.79090975809483,1.53399538910373,0.143373996001989,0.394597949780874,-5.6511241938682
"1204","TC0400011712.hg.1","PDE5A","8654","phosphodiesterase 5A",0.0125370448231648,3.1522932412641,0.0502384669338516,0.960516111677541,0.992555667108872,-6.80155691188782
"1205","TC0400011721.hg.1","MAD2L1","4085","mitotic arrest deficient 2 like 1",-0.0398246355692553,4.0919140726741,-0.161312789922573,0.873742760702857,0.96236220752137,-6.78927974363394
"1206","TC0400011732.hg.1","NDNF","79625","neuron derived neurotrophic factor",0.00139084461408689,3.81878384145285,0.00712412418736184,0.994398498131399,0.999598054610744,-6.80285007687356
"1207","TC0400011735.hg.1","TNIP3","79931","TNFAIP3 interacting protein 3",2.48240006602067,9.28706576708226,6.03606058709276,1.31806935224619e-05,0.000763162154950545,3.28528325950866
"1208","TC0400011748.hg.1","CCNA2","890","cyclin A2",-0.50770299911542,5.42929141351623,-1.80791431572903,0.0882905522912636,0.289018966935076,-5.24091579699615
"1209","TC0400011791.hg.1","ANKRD50","57182","ankyrin repeat domain 50",-0.502143859133001,7.09458257331221,-2.80287207909539,0.0122048698832093,0.0824496395837302,-3.43280169545522
"1210","TC0400011920.hg.1","SLC7A11","23657","solute carrier family 7 member 11",-0.121354192648706,10.64584466996,-0.284307235756598,0.779598327455111,0.925573891792462,-6.76070961314354
"1211","TC0400011932.hg.1","ELF2","1998","E74 like ETS transcription factor 2",-0.427775327833446,7.11900030487888,-2.44777767627917,0.0254905877756717,0.132814851042645,-4.12319900089047
"1212","TC0400011978.hg.1","TBC1D9","23158","TBC1 domain family member 9",0.462381761836441,8.3356451394819,2.07319401563035,0.0536178387627232,0.208965440648318,-4.80137157652579
"1213","TC0400012015.hg.1","GYPE","2996","glycophorin E (MNS blood group)",0.0230100033802727,3.75461174249806,0.0989825651180205,0.922306356423968,0.975529691703015,-6.79775475610798
"1214","TC0400012057.hg.1","SLC10A7","84068","solute carrier family 10 member 7",-0.118536019462402,6.22938877006596,-0.468797252729408,0.645151696949903,0.865433727272503,-6.68869678905188
"1215","TC0400012068.hg.1","PRMT9","90826","protein arginine methyltransferase 9",-1.03977050083101,5.43903824443007,-3.16531836252725,0.00563691208705807,0.0483684623372736,-2.69486392263178
"1216","TC0400012150.hg.1","TMEM154","201799","transmembrane protein 154",-0.448803335118133,5.23601812625247,-0.982976473839951,0.33936057092916,0.648676177106595,-6.31156986820085
"1217","TC0400012222.hg.1","PDGFC","56034","platelet derived growth factor C",0.0605254444281407,4.89052805027247,0.30068511265785,0.767289637403574,0.919794410055216,-6.75572486807001
"1218","TC0400012245.hg.1","GASK1B","51313","golgi associated kinase 1B",-0.272515427395605,9.62589519279583,-0.908331019074339,0.376361742752156,0.688658357189223,-6.3816665939612
"1219","TC0400012257.hg.1","C4orf45","152940","chromosome 4 open reading frame 45",-0.117369143965596,3.76034394236444,-0.425091855804488,0.676085277985232,0.880103754143125,-6.70888621995575
"1220","TC0400012310.hg.1","MARCH1","55016","membrane associated ring-CH-type finger 1",-0.0136389764649074,8.77223979948726,-0.046561262500221,0.963403837390134,0.992570784846538,-6.80174302117324
"1221","TC0400012350.hg.1","SPOCK3","50859","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3",-0.0671673958916341,3.54309277160632,-0.284375108109546,0.779547191323192,0.925573891792462,-6.76068952590716
"1222","TC0400012366.hg.1","DDX60","55601","DExD/H-box helicase 60",2.09952786033055,7.76311357859656,8.94717192819142,7.50916431725686e-08,1.65630710083494e-05,8.40023086506254
"1223","TC0400012378.hg.1","SH3RF1","57630","SH3 domain containing ring finger 1",0.297006442237541,6.8152472793388,0.989186113248045,0.33640080366132,0.646129835586096,-6.30551557749851
"1224","TC0400012386.hg.1","HPF1","54969","histone PARylation factor 1",-0.366285442966674,5.19715300839445,-2.18311485298885,0.0432924428545006,0.185519203197196,-4.6086980842396
"1225","TC0400012432.hg.1","HMGB2","3148","high mobility group box 2",-0.211540288961874,7.99449913565932,-0.868826596415961,0.397005486618659,0.704345952352436,-6.41673367500746
"1226","TC0400012618.hg.1","CASP3","836","caspase 3",0.0753658566065827,8.25479920120244,0.333619085642451,0.742734178925309,0.910867015298394,-6.74486595562797
"1227","TC0400012620.hg.1","CENPU","79682","centromere protein U",-0.494239775502401,5.38781007918214,-2.15814850886793,0.0454631364999215,0.191093691712919,-4.65295764104948
"1228","TC0400012621.hg.1","ACSL1","2180","acyl-CoA synthetase long chain family member 1",0.176662577941144,10.76394983431,0.744988796531062,0.46642266924244,0.756284974994009,-6.51732944819827
"1229","TC0400012634.hg.1","CFAP97","57587","cilia and flagella associated protein 97",-0.234916429139829,6.7518242239292,-1.18470921406671,0.252381363865756,0.549614704948839,-6.09792518215582
"1230","TC0400012641.hg.1","PDLIM3","27295","PDZ and LIM domain 3",0.338366165005754,4.97323916181925,1.27584775011423,0.219114504485504,0.505195811237858,-5.99034521362083
"1231","TC0400012663.hg.1","FLJ38576","651430","uncharacterized LOC651430",0.109610823772602,2.80574471403178,0.581691818001462,0.568384803686072,0.825110901070895,-6.62769151117332
"1232","TC0400012670.hg.1","FAT1","2195","FAT atypical cadherin 1",0.495105807397456,4.09725260393427,0.879291982605982,0.391465255382597,0.700373527590649,-6.40758214383576
"1233","TC0400012757.hg.1","RNF4","6047","ring finger protein 4",-0.256774249823691,9.24312214429614,-1.24927142080713,0.228442037612573,0.516232034689579,-6.02240126228089
"1234","TC0400012763.hg.1","S100P","6286","S100 calcium binding protein P",0.241057488995727,5.41844822794116,1.2804288265891,0.217537189026688,0.502309202179273,-5.98476335230554
"1235","TC0400012780.hg.1","PI4K2B","55300","phosphatidylinositol 4-kinase type 2 beta",0.944604335125048,7.82132500232732,3.30168978561886,0.00420058009145467,0.0396274683984074,-2.41110242862281
"1236","TC0400012818.hg.1","CCNG2","901","cyclin G2",-0.764997128572695,7.41516842574962,-2.98837355439689,0.00823558242689627,0.0633674714308697,-3.05849865476071
"1237","TC0400012854.hg.1","TMEM144","55314","transmembrane protein 144",-0.420430138495439,6.47584397301535,-1.40642552065599,0.177559350391219,0.44820431117827,-5.82491290651792
"1238","TC0400012857.hg.1","RAPGEF2","9693","Rap guanine nucleotide exchange factor 2",1.29825319558719,9.81897603193461,5.32121023873049,5.56948855321524e-05,0.00204861138495678,1.85006567860897
"1239","TC0400012874.hg.1","CYP4V2","285440","cytochrome P450 family 4 subfamily V member 2",-0.0836276640678015,7.35739682431699,-0.152353403191895,0.880696260828527,0.96376422112578,-6.79074714371271
"1240","TC0400012887.hg.1","RNF212","285498","ring finger protein 212",-0.164492714063123,2.93799180943049,-0.708294740920699,0.488331785867855,0.773697962277921,-6.54436710994655
"1241","TC0400012905.hg.1","QDPR","5860","quinoid dihydropteridine reductase",-0.316776893563645,6.18893179423891,-1.37689399993334,0.186353241629647,0.458654737103362,-5.86345788381881
"1242","TC0400012917.hg.1","ARAP2","116984","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",0.691008855305649,8.20619502561663,2.59623602498526,0.0187931943385989,0.106679014922047,-3.83932071200376
